40000	2	3	8220	25442	6338
209	207
215	208
217	208
219	210
219	208
217	206
215	206
213	208
214	209
213	207
213	204
211	194
201	196
201	198
206	201
207	203
208	204
208	205
211	205
213	208
215	210
215	212
217	213
219	212
219	211
219	211
218	212
220	210
219	209
218	209
218	211
219	212
219	212
217	210
216	208
215	208
215	207
214	206
212	205
210	203
209	202
208	201
208	201
208	202
208	202
208	200
207	200
206	200
207	202
207	203
208	204
207	205
215	208
216	209
217	209
217	210
218	208
214	206
213	207
214	208
214	207
213	205
212	202
206	195
201	196
202	198
205	200
208	202
208	204
210	205
213	205
215	208
216	210
216	212
218	213
219	212
219	211
219	211
219	212
220	210
220	210
219	210
218	211
219	212
219	212
218	210
217	209
215	207
214	207
213	206
211	205
211	203
211	202
209	201
208	201
208	202
208	201
208	200
208	200
208	200
208	202
208	203
209	204
204	203
209	206
216	209
216	210
217	209
217	209
217	208
214	207
214	207
214	207
214	205
211	202
207	199
202	196
202	197
203	198
207	199
208	201
209	204
211	205
213	207
215	208
215	210
217	212
219	213
219	212
219	211
219	211
220	212
220	211
220	210
218	210
218	211
219	213
219	212
218	210
217	209
215	206
213	206
212	205
210	204
210	203
209	202
208	201
207	201
208	201
207	201
207	201
207	200
208	201
209	202
209	203
210	203
209	202
209	205
215	208
216	210
217	210
217	210
218	208
217	208
215	208
215	207
214	206
214	203
208	199
203	197
203	197
203	198
204	198
206	200
207	202
210	204
214	206
215	208
215	208
215	210
218	212
220	213
220	212
220	211
220	211
220	212
221	212
219	211
217	211
219	212
220	213
220	212
218	210
217	208
213	206
212	205
211	205
210	204
210	203
209	202
208	201
208	201
206	201
207	201
208	201
208	201
208	202
209	202
210	203
210	203
212	204
209	204
213	206
214	209
216	211
217	211
217	210
217	208
217	208
215	208
215	206
214	203
211	200
205	198
203	196
202	198
203	198
205	200
207	202
209	204
212	206
215	207
215	208
215	208
214	210
218	212
220	213
220	212
220	211
220	211
220	212
220	212
217	211
217	211
219	211
220	212
219	212
217	209
215	207
213	205
211	204
211	204
210	203
209	202
208	202
208	201
207	201
206	201
207	202
208	202
208	203
209	203
210	203
211	203
211	203
211	207
211	206
212	205
215	207
216	209
216	211
217	211
217	210
216	207
216	207
215	207
216	204
211	200
206	198
204	197
203	198
203	198
204	199
205	202
207	205
211	207
216	208
216	208
216	208
215	208
215	210
219	212
221	213
220	212
220	211
220	211
220	212
219	211
218	211
218	210
219	211
220	211
220	210
217	208
213	206
212	204
211	203
211	203
210	203
209	202
208	202
208	201
207	201
206	202
207	203
208	204
210	205
211	205
211	205
211	204
211	204
212	207
211	208
210	207
215	206
214	207
215	209
216	210
218	210
217	209
215	207
215	207
214	205
214	201
207	197
203	196
205	198
204	200
205	198
206	200
207	204
210	208
215	210
219	210
219	209
217	208
215	208
216	210
219	212
220	213
220	212
219	211
219	211
219	212
219	211
218	210
218	209
219	210
219	210
218	209
215	207
212	204
211	203
210	203
210	203
209	202
208	202
207	202
208	201
208	201
209	203
209	204
210	205
211	206
212	207
212	206
212	205
212	205
212	204
212	208
213	207
215	206
215	207
215	209
217	210
216	210
215	209
215	206
215	206
214	204
210	200
203	196
203	195
204	198
206	202
206	197
206	201
208	206
214	210
217	212
218	212
218	210
214	208
215	208
217	210
219	212
219	213
220	212
219	211
220	211
220	212
219	211
218	210
217	209
219	209
218	209
215	208
213	206
212	203
211	203
211	202
210	202
208	202
208	202
208	202
209	201
209	201
209	203
211	204
213	206
214	207
213	208
