40000	2	3	10318	29082	600
214	199
216	206
212	207
205	206
201	203
201	203
203	203
204	204
204	205
206	206
206	206
207	207
208	207
208	208
210	208
209	209
214	199
216	206
208	207
203	205
202	203
202	203
204	203
204	204
205	205
206	206
207	206
208	207
209	208
209	209
210	209
210	209
204	190
215	201
212	206
203	206
201	204
202	203
203	203
204	203
204	204
206	205
205	206
207	206
208	207
209	208
210	209
210	209
210	210
212	194
212	203
205	205
202	204
203	204
204	203
205	203
204	204
204	205
205	205
206	206
208	207
208	207
208	208
211	209
210	209
210	210
206	182
214	197
212	204
202	205
202	204
202	203
203	204
206	204
204	204
205	205
204	205
207	206
208	207
209	208
208	209
209	209
210	210
210	210
213	185
213	199
208	205
202	205
202	204
203	203
204	204
206	205
204	205
205	205
206	206
208	207
208	207
210	208
209	209
209	210
210	210
210	210
213	185
213	198
205	204
202	205
202	204
203	203
205	204
206	206
205	206
206	206
207	207
208	207
208	208
210	208
209	209
210	210
210	210
210	211
212	187
212	198
201	203
201	204
203	204
205	204
207	205
208	206
207	207
207	207
207	207
208	208
209	209
210	209
209	210
210	210
211	211
212	211
204	189
205	198
200	202
201	204
205	204
206	205
206	206
206	206
207	206
207	206
206	208
208	208
209	209
211	210
211	210
210	210
211	210
210	210
172	181
200	191
200	198
200	201
203	203
206	204
206	205
206	206
206	207
206	207
206	208
206	209
208	209
209	210
210	210
210	210
210	211
210	210
209	210
183	186
196	193
199	198
200	201
203	203
206	205
206	206
206	207
207	207
206	207
206	208
207	208
208	209
210	210
210	210
210	211
210	211
210	210
209	210
195	191
195	196
200	199
201	202
205	204
206	205
206	206
207	206
208	207
208	207
208	208
207	208
209	209
210	210
210	210
210	211
211	211
210	210
209	210
195	191
195	195
195	198
200	201
204	202
205	204
206	206
206	207
207	207
208	207
208	207
208	208
209	208
209	209
210	210
210	210
210	211
211	211
211	210
210	210
206	193
203	197
196	198
197	200
203	202
205	203
205	204
205	206
206	207
206	207
207	208
208	208
208	208
209	208
209	209
210	210
210	210
210	211
210	211
210	210
210	210
205	195
206	199
206	201
197	201
198	201
202	203
203	204
205	205
205	206
207	207
206	207
207	208
207	208
208	208
209	209
210	209
210	210
210	210
210	210
210	210
210	210
209	210
208	195
208	200
207	201
200	201
197	201
198	201
203	203
203	204
206	205
206	206
208	207
207	207
207	208
208	208
208	208
210	209
210	209
210	210
210	210
210	210
210	210
210	209
209	209
205	193
212	200
211	203
202	202
197	201
198	200
201	201
203	203
205	204
205	205
206	206
208	206
207	207
208	208
208	208
208	209
210	209
210	209
210	210
210	210
210	210
210	209
209	209
209	210
215	199
215	204
211	204
200	202
196	200
198	200
200	201
202	203
205	205
207	206
208	207
208	207
207	208
209	208
209	208
208	209
210	209
210	210
210	210
209	209
210	209
210	208
209	208
209	208
211	195
217	204
217	206
208	204
195	201
195	200
198	200
201	202
203	203
205	205
206	206
208	207
208	207
208	208
208	208
207	208
208	209
209	209
210	210
210	210
209	209
210	208
209	208
208	208
207	207
208	184
221	199
221	207
210	207
204	204
195	201
196	201
199	201
201	203
204	204
206	206
207	206
208	207
208	207
208	208
208	208
208	208
209	209
209	209
210	210
210	210
209	209
210	209
209	208
209	208
208	208
211	190
222	203
221	208
205	207
199	203
197	200
198	200
199	201
205	203
206	205
207	207
207	208
208	208
208	208
209	208
210	208
209	209
209	209
209	210
210	210
210	210
210	209
210	209
209	208
209	208
208	208
216	194
219	205
218	207
200	205
197	202
195	200
197	200
201	201
203	203
206	206
207	207
207	208
208	208
209	209
211	209
211	209
210	209
210	210
210	210
210	210
210	210
210	209
210	209
209	208
209	208
208	208
202	184
215	198
216	205
213	206
197	203
194	201
198	200
199	201
202	202
206	204
205	206
208	207
209	208
210	208
209	209
211	209
212	209
212	210
210	211
211	210
211	210
210	210
208	209
209	209
208	208
208	208
207	208
201	191
212	201
212	206
204	205
197	202
197	200
198	200
199	201
203	202
204	204
207	206
208	208
208	209
209	209
210	210
211	210
211	210
211	211
211	211
211	211
211	210
211	210
209	209
210	209
209	208
208	208
208	208
208	195
211	202
206	204
200	203
198	201
198	201
199	200
201	201
204	203
205	205
208	207
208	208
209	209
210	209
211	210
211	210
212	210
211	211
211	211
211	211
212	211
211	210
209	209
209	209
210	208
209	208
208	209
205	188
209	198
210	203
204	204
200	203
199	201
199	201
201	201
202	202
204	203
206	205
208	207
209	209
210	210
210	210
211	211
211	211
212	211
211	212
211	212
210	211
211	210
210	209
208	208
208	208
209	207
208	207
207	208
205	192
207	199
204	202
201	203
200	202
200	201
201	201
202	202
202	203
204	204
205	206
207	207
209	209
210	210
210	211
211	211
211	211
211	211
211	212
211	211
211	211
210	209
208	209
207	209
208	207
208	207
207	208
206	208
199	193
200	198
200	200
201	201
202	201
203	201
203	202
204	203
204	204
205	205
206	207
207	208
209	209
211	210
210	211
211	211
210	211
210	211
210	211
210	211
210	210
208	209
207	209
207	208
208	207
208	207
208	208
207	208
195	189
197	194
198	197
199	199
201	201
202	201
203	202
203	202
204	203
205	205
206	206
207	208
208	209
210	210
211	211
211	211
211	211
210	211
209	211
210	211
209	210
209	210
208	209
207	208
207	207
207	207
208	208
208	208
207	208
195	191
196	194
197	197
198	199
202	201
202	202
203	203
204	203
204	204
205	205
207	206
208	208
210	209
212	210
212	211
212	211
212	211
210	211
210	210
210	210
209	210
208	209
206	208
206	207
207	207
207	207
208	207
208	207
208	208
194	190
192	193
194	195
196	197
200	199
201	201
203	203
204	204
204	204
204	205
205	206
208	207
209	209
212	210
213	210
213	211
212	211
212	211
211	211
210	210
210	210
208	209
208	208
207	208
206	207
206	207
207	207
207	207
208	207
208	208
192	192
192	194
193	195
196	198
200	200
204	202
205	203
205	204
205	204
204	205
206	206
209	207
210	209
212	210
212	210
212	211
211	211
212	211
212	211
211	210
210	210
208	209
208	208
207	207
206	206
206	206
207	207
208	207
208	207
208	207
194	191
193	193
192	194
195	196
196	198
202	201
206	203
205	204
205	205
205	206
206	206
208	207
210	208
210	209
211	209
210	210
212	210
211	211
210	211
210	210
210	210
209	210
208	208
207	207
206	206
206	206
206	206
207	207
207	207
208	207
208	207
198	184
196	190
194	192
192	194
193	195
195	196
198	199
204	202
206	204
205	205
205	206
205	206
206	206
208	207
210	208
210	209
210	209
210	210
211	210
210	210
210	210
210	210
209	209
209	208
208	208
206	207
206	206
206	206
206	206
207	207
208	207
208	207
209	207
196	188
194	191
192	192
192	193
195	194
196	197
200	200
205	202
206	204
205	205
206	206
206	206
206	207
208	208
210	209
210	209
210	210
211	210
211	210
210	210
209	210
208	210
209	209
209	208
208	208
206	207
206	206
205	206
205	207
207	207
208	207
208	207
208	207
196	183
196	189
191	191
191	191
192	193
196	195
198	198
202	201
205	203
206	205
206	206
206	206
206	207
206	208
208	209
210	209
210	209
210	210
210	210
210	210
210	210
208	210
207	209
208	208
